                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.250000       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -2.15629398070375e-02
 9.77567894910983e-01 -1.55953209206387e-02
 9.54668917768701e-01 -1.16443797736667e-02
 9.31567376825491e-01 -1.02271463187251e-02
 9.08483678596660e-01 -1.07676507471741e-02
 8.85531418544889e-01 -1.27888368690694e-02
 8.62804759954282e-01 -1.63334327447940e-02
 8.40372224828754e-01 -2.10527252641497e-02
 8.18276290851474e-01 -2.66950457378716e-02
 7.96529575897359e-01 -3.29744568111321e-02
 7.75145516517434e-01 -3.98100372140593e-02
 7.54130645160072e-01 -4.71129892545354e-02
 7.33487431293747e-01 -5.47469922044687e-02
 7.13189646044466e-01 -6.26078018942573e-02
 6.93226036587773e-01 -7.06163871376666e-02
 6.73546399695774e-01 -7.86238167318614e-02
 6.54144978185125e-01 -8.65999468786800e-02
 6.34981717551689e-01 -9.44600309064310e-02
 6.16050689501031e-01 -1.02161876386211e-01
 5.97326626027937e-01 -1.09642603373262e-01
 5.78809311267711e-01 -1.16874058170179e-01
 5.60493913920107e-01 -1.23843005715842e-01
 5.42379378007088e-01 -1.30504260506933e-01
 5.24465733901187e-01 -1.36868076130444e-01
 5.06758936354992e-01 -1.42994517876760e-01
 4.89267910349089e-01 -1.48735736758481e-01
 4.71996318818954e-01 -1.54043180176865e-01
 4.54950100584229e-01 -1.58921694188268e-01
 4.38138950758673e-01 -1.63342490220086e-01
 4.21564046961090e-01 -1.67269975887468e-01
 4.05244195490876e-01 -1.70942854527815e-01
 3.89197864018233e-01 -1.74177695935892e-01
 3.73428401974643e-01 -1.77003805065140e-01
 3.57962405770398e-01 -1.79407167156241e-01
 3.42796867876803e-01 -1.81456480056413e-01
 3.27953661636007e-01 -1.82993772870304e-01
 3.13433738261989e-01 -1.84278828224596e-01
 2.99249988126547e-01 -1.85029959611982e-01
 2.85408147219255e-01 -1.85324839214350e-01
 2.71912552973372e-01 -1.85417814866359e-01
 2.58776298291725e-01 -1.85221086410350e-01
 2.45992319352576e-01 -1.84456096863334e-01
 2.33577376986238e-01 -1.83319988618603e-01
 2.21521985570304e-01 -1.81630919902092e-01
 2.09834303804312e-01 -1.79517867901204e-01
 1.98516866991655e-01 -1.77045478679575e-01
 1.87559941466322e-01 -1.74094505687001e-01
 1.76976893794867e-01 -1.71258647548131e-01
 1.66750741545850e-01 -1.68749256022177e-01
 1.56889891395749e-01 -1.66052584644822e-01
 1.47400205574598e-01 -1.63202377155293e-01
 1.38262087227445e-01 -1.60153299393458e-01
 1.29487942449880e-01 -1.56976579133808e-01
 1.21065801620246e-01 -1.53668217292518e-01
 1.12985517259913e-01 -1.50221348301094e-01
 1.05268945897255e-01 -1.46670640626162e-01
 9.78879167731137e-02 -1.43007406552079e-01
 9.08442727004222e-02 -1.39235209538731e-01
 8.41599750788110e-02 -1.35388727903343e-01
 7.77998300609789e-02 -1.31446594448900e-01
 7.17639946301324e-02 -1.27429385189131e-01
 6.60740754669571e-02 -1.23371569562016e-01
 6.06949944144750e-02 -1.19255442640812e-01
 5.56145256107492e-02 -1.15097374993911e-01
 5.08485228400245e-02 -1.10933349022768e-01
 4.63712461255442e-02 -1.06770152925049e-01
 4.21505951565904e-02 -1.02597445205689e-01
 3.82169398916022e-02 -9.84354005792346e-02
 3.45854480959721e-02 -9.42986071311160e-02
 3.11927504938781e-02 -9.01719196873092e-02
 2.80368962010331e-02 -8.60718771771568e-02
 2.51337159181683e-02 -8.20210560649433e-02
 2.24812815914623e-02 -7.80328309528733e-02
 2.00158390476977e-02 -7.40917195053037e-02
 1.77400904043424e-02 -7.02072066039080e-02
 1.56615121833542e-02 -6.63961733967076e-02
 1.37826113383965e-02 -6.26734541005639e-02
 1.20286994857047e-02 -5.90320489125618e-02
 1.03888210507191e-02 -5.54661447473606e-02
 8.91113618435615e-03 -5.19788033478223e-02
 7.62961370931609e-03 -4.85764027134158e-02
 6.56980055848008e-03 -4.52614642118527e-02
 5.65786233519881e-03 -4.20252257953336e-02
 4.82848273845521e-03 -3.88659703917149e-02
 4.08281322977749e-03 -3.57895374312588e-02
 3.42343473388850e-03 -3.28005838043065e-02
 2.84845388673486e-03 -2.99020447807658e-02
 2.35585420436518e-03 -2.70977669534347e-02
 1.94281500358913e-03 -2.43885234883927e-02
 1.60591852021318e-03 -2.17738294587018e-02
 1.30312490432206e-03 -1.92431992727402e-02
 1.02718963000826e-03 -1.67939726584441e-02
 7.81156395504151e-04 -1.44250457332054e-02
 5.72961519698493e-04 -1.21354083344091e-02
 3.98468189106174e-04 -9.92378836559264e-03
 2.59848547043434e-04 -7.79015999126461e-03
 1.53060264151726e-04 -5.73245983289195e-03
 7.46875464510021e-05 -3.74956812749556e-03
 2.02870669590857e-05 -1.83948367808450e-03
 0.00000000000000e+00  0.00000000000000e+00
 4.55228963794923e-05  1.83789869831521e-03
 1.65989418957019e-04  3.81570067740453e-03
 3.73100777037917e-04  5.67083643493010e-03
 6.67120132813827e-04  7.75617641348413e-03
 9.72463289986578e-04  9.87060877803006e-03
 1.27553041244190e-03  1.20597711080306e-02
 1.56639188764861e-03  1.43285694248783e-02
 1.86993347369422e-03  1.66841885175232e-02
 2.19915909264995e-03  1.91257834402097e-02
 2.56839068886188e-03  2.16536225769569e-02
 2.98003399573455e-03  2.42666712744862e-02
 3.44526061861091e-03  2.69636551305006e-02
 3.96341869106968e-03  2.97455933689265e-02
 4.54123315692883e-03  3.26116528060262e-02
 5.19156596061557e-03  3.55579813272030e-02
 5.93007572161957e-03  3.85813757689587e-02
 6.82600518862014e-03  4.16878813868166e-02
 7.90185760641110e-03  4.48813748654407e-02
 9.14138835198682e-03  4.81597510230119e-02
 1.05210124754938e-02  5.15212474819704e-02
 1.20105016125432e-02  5.49633191897866e-02
 1.35842020594580e-02  5.84829442833490e-02
 1.53161172737380e-02  6.20895562888369e-02
 1.72233730234338e-02  6.57800398940940e-02
 1.92996085700038e-02  6.95469314429611e-02
 2.15369827937818e-02  7.33798785637719e-02
 2.39377292849433e-02  7.72704427905969e-02
 2.65517376464321e-02  8.12363757971600e-02
 2.93849676012431e-02  8.52651879237164e-02
 3.24322695771159e-02  8.93381240931006e-02
 3.56814309419262e-02  9.34437964530430e-02
 3.91826231618404e-02  9.75934638323104e-02
 4.29486914933168e-02  1.01779971032197e-01
 4.69673036373669e-02  1.05982020509445e-01
 5.12325857307976e-02  1.10178762278331e-01
 5.57950157271500e-02  1.14390112884949e-01
 6.06564944482265e-02  1.18593631823308e-01
 6.58029798219063e-02  1.22751284442607e-01
 7.12605771062079e-02  1.26862725422208e-01
 7.70561277665168e-02  1.30934907127265e-01
 8.31688110445280e-02  1.34928114795470e-01
 8.95985613824913e-02  1.38828629118868e-01
 9.63851079554632e-02  1.42655279587499e-01
 1.03510196261871e-01  1.46359052117309e-01
 1.10970409628026e-01  1.49916831300220e-01
 1.18799465607815e-01  1.53360412203134e-01
 1.26974091514259e-01  1.56642626368164e-01
 1.35491576776033e-01  1.59757455803383e-01
 1.44377122289364e-01  1.62725003830455e-01
 1.53610359283377e-01  1.66319571072291e-01
 1.63204541493911e-01  1.69605795350045e-01
 1.73163938174549e-01  1.72537819918150e-01
 1.83468028571138e-01  1.75044203340969e-01
 1.94136438584627e-01  1.77253614766247e-01
 2.05156013217739e-01  1.79071882278579e-01
 2.16518966255505e-01  1.80523191134248e-01
 2.28236890623241e-01  1.81706537331556e-01
 2.40289182365222e-01  1.82439711260934e-01
 2.52685440328796e-01  1.82974741489183e-01
 2.65417692343376e-01  1.83035877501794e-01
 2.78479668786980e-01  1.82682889522016e-01
 2.91876199842055e-01  1.82203902103684e-01
 3.05595438717115e-01  1.81563058223932e-01
 3.19642003206803e-01  1.80509247328807e-01
 3.34007635921742e-01  1.79218611782796e-01
 3.48690964300838e-01  1.77672382881835e-01
 3.63688200771567e-01  1.75827356992636e-01
 3.78995566027207e-01  1.73760627192053e-01
 3.94610392030915e-01  1.71396956586066e-01
 4.10528510175019e-01  1.68825605322454e-01
 4.26745111006007e-01  1.65965740984354e-01
 4.43258389170959e-01  1.62898483745318e-01
 4.60062136631088e-01  1.59571512441514e-01
 4.77155213051901e-01  1.56042606984357e-01
 4.94531064315509e-01  1.52287356945965e-01
 5.12187207731575e-01  1.48333059736818e-01
 5.30116194481549e-01  1.44164071900793e-01
 5.48317041024034e-01  1.39820075309841e-01
 5.66781228153517e-01  1.35282025544568e-01
 5.85506476237146e-01  1.30589171738061e-01
 6.04482437817781e-01  1.25716769821354e-01
 6.23705212491165e-01  1.20698320657187e-01
 6.43164618456814e-01  1.15526900062895e-01
 6.62854859576489e-01  1.10219532322010e-01
 6.82764903305179e-01  1.04772198701697e-01
 7.02887051048248e-01  9.92040726732043e-02
 7.23210105046108e-01  9.35193356191038e-02
 7.43720707783842e-01  8.77096488668477e-02
 7.64411202784243e-01  8.18032971144790e-02
 7.85267404790894e-01  7.57930723689494e-02
 8.06277238810189e-01  6.96886014392938e-02
