                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.250000       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -1.84003747198223e-01
 9.80975268866198e-01 -1.79082157399079e-01
 9.61746160248577e-01 -1.76007957098321e-01
 9.42598294197195e-01 -1.74456489007261e-01
 9.23514408286754e-01 -1.74493682525816e-01
 9.04680849387124e-01 -1.78909128704227e-01
 8.86168996014404e-01 -1.84086548085415e-01
 8.68048900722604e-01 -1.90025026522040e-01
 8.50206871386891e-01 -1.96637955071802e-01
 8.32047076937419e-01 -2.03898445628089e-01
 8.14169702509545e-01 -2.11776154250983e-01
 7.96575509442346e-01 -2.20152349268959e-01
 7.79281641065572e-01 -2.29027346448923e-01
 7.62248029414623e-01 -2.37924707044101e-01
 7.45528670004494e-01 -2.46335700620467e-01
 7.29153611975411e-01 -2.55381602561797e-01
 7.12991108601784e-01 -2.64741793837160e-01
 6.96988852577774e-01 -2.74204825219735e-01
 6.81281650727756e-01 -2.83957134005720e-01
 6.65688291692284e-01 -2.93731807400308e-01
 6.50238070954329e-01 -3.03542388994053e-01
 6.34811282451002e-01 -3.13136644023231e-01
 6.19543985111272e-01 -3.22673723045115e-01
 6.04264609580236e-01 -3.32005487814588e-01
 5.89006184456260e-01 -3.41043465895099e-01
 5.73749925026225e-01 -3.49847424767015e-01
 5.58501948601448e-01 -3.58258023635555e-01
 5.43189601089520e-01 -3.66317135768248e-01
 5.27827937775706e-01 -3.73816982261807e-01
 5.12456297934605e-01 -3.80917422216571e-01
 4.96457661302967e-01 -3.87454319325878e-01
 4.80347286416457e-01 -3.93600842379323e-01
 4.64145573417530e-01 -3.98771414801303e-01
 4.48027016573087e-01 -4.03500111052061e-01
 4.31913592211697e-01 -4.07513925988648e-01
 4.15846611537299e-01 -4.10836352822533e-01
 3.99795458820588e-01 -4.13256214704727e-01
 3.83879288460735e-01 -4.15200620262463e-01
 3.68055828489144e-01 -4.16075080796140e-01
 3.52416732949294e-01 -4.16462292840409e-01
 3.36934794024408e-01 -4.16110817635343e-01
 3.21701869918796e-01 -4.14895458652336e-01
 3.06721406950547e-01 -4.13145194831020e-01
 2.92014018682677e-01 -4.10676535232785e-01
 2.77604593084980e-01 -4.07721083374316e-01
 2.63569830533056e-01 -4.03962028612255e-01
 2.49859186710148e-01 -3.99831049912501e-01
 2.36583877908826e-01 -3.94978120114395e-01
 2.23649224554510e-01 -3.89794015718251e-01
 2.11140588038265e-01 -3.84058878690105e-01
 1.99000664298722e-01 -3.78093122714508e-01
 1.87322956598466e-01 -3.71595937656583e-01
 1.76095788198210e-01 -3.64755098170069e-01
 1.65195772455684e-01 -3.57755358720316e-01
 1.54874930433552e-01 -3.50208108013016e-01
 1.44835609387836e-01 -3.42681153936435e-01
 1.35335161931444e-01 -3.34707234148815e-01
 1.26189716197472e-01 -3.26667062073819e-01
 1.17524114817310e-01 -3.18370390256642e-01
 1.09220079485127e-01 -3.09957702016239e-01
 1.01413508365906e-01 -3.01333732878902e-01
 9.39020149676539e-02 -2.92716041611366e-01
 8.68919113379143e-02 -2.83890931369329e-01
 8.02471611502596e-02 -2.75026943175008e-01
 7.39733950510283e-02 -2.66124103065560e-01
 6.80734743912731e-02 -2.57163841133858e-01
 6.25880878680242e-02 -2.48155216210233e-01
 5.73584374027649e-02 -2.39173207656221e-01
 5.23008076453923e-02 -2.30198060857813e-01
 4.75207689961090e-02 -2.21277820461165e-01
 4.30351779903150e-02 -2.12403108263102e-01
 3.89191235287884e-02 -2.03550376205155e-01
 3.51432125681905e-02 -1.94739343459215e-01
 3.15544136950861e-02 -1.86037754385854e-01
 2.82459075652222e-02 -1.77403305278224e-01
 2.51876577227721e-02 -1.68860473259173e-01
 2.24090948136376e-02 -1.60394609640677e-01
 1.98862567531489e-02 -1.52023695486226e-01
 1.75678467399558e-02 -1.43765643066560e-01
 1.54599286638159e-02 -1.35613547310450e-01
 1.34822016437931e-02 -1.27591871759702e-01
 1.17209030408790e-02 -1.19680505153063e-01
 1.00987986999116e-02 -1.11897913963172e-01
 8.59989769348377e-03 -1.04243940160322e-01
 7.24496706674835e-03 -9.67189913849422e-02
 6.07811290832925e-03 -8.93118902073111e-02
 5.04587361797481e-03 -8.20367204601860e-02
 4.16340393105629e-03 -7.48919625992562e-02
 3.48572068750323e-03 -6.78779460809853e-02
 2.92848864835112e-03 -6.10019124446281e-02
 2.39894406768633e-03 -5.42775486587707e-02
 1.96761967528104e-03 -4.77014422752380e-02
 1.58967138532714e-03 -4.12844364725721e-02
 1.23966470784889e-03 -3.50420835525110e-02
 9.30703284441119e-04 -2.89939915261867e-02
 6.83349520937595e-04 -2.31778206728788e-02
 4.73293972012337e-04 -1.72026026756348e-02
 3.06318569828072e-04 -1.13193476755678e-02
 1.13775797972443e-04 -5.59981195736263e-03
 0.00000000000000e+00  0.00000000000000e+00
 7.24777584260608e-05  5.59907882585959e-03
 2.73630908263230e-04  1.13141712371724e-02
 5.54385397568297e-04  1.71448028596594e-02
 8.32688109517776e-04  2.30969900140176e-02
 1.20852177915897e-03  2.91674502142441e-02
 1.62046627320964e-03  3.53613702684468e-02
 1.99919842826013e-03  4.16839541387222e-02
 2.41450842636438e-03  4.81334162699657e-02
 2.84795800852829e-03  5.47134618712913e-02
 3.30347066568731e-03  6.14255894884950e-02
 3.83573497383410e-03  6.82674225776811e-02
 4.42897852884860e-03  7.52407275969357e-02
 5.17912507770180e-03  8.23374574642864e-02
 6.08363993593744e-03  8.95577965122241e-02
 7.12585686962358e-03  9.69039072869968e-02
 8.31665283485688e-03  1.04371460282095e-01
 9.67404649124737e-03  1.11960174466635e-01
 1.11561806705300e-02  1.19678519447701e-01
 1.28072419868472e-02  1.27514538429976e-01
 1.46438243951725e-02  1.35464261220352e-01
 1.65987854725123e-02  1.43540299402205e-01
 1.87241531130826e-02  1.51736667891840e-01
 2.10013133814119e-02  1.60058808772855e-01
 2.34713711688578e-02  1.68480688563463e-01
 2.61495357934882e-02  1.77005075688918e-01
 2.90171079921115e-02  1.85639503344193e-01
 3.21691521463096e-02  1.94345247260640e-01
 3.54881688921616e-02  2.03168134832930e-01
 3.90249393809303e-02  2.12081225941624e-01
 4.29819595384578e-02  2.20988638954974e-01
 4.70875178045357e-02  2.30011338229245e-01
 5.15153207538866e-02  2.39074431104089e-01
 5.62414286824021e-02  2.48172674170782e-01
 6.12774010879837e-02  2.57292316745210e-01
 6.66277612716848e-02  2.66433892477339e-01
 7.23785503840483e-02  2.75514874472139e-01
 7.85357094477738e-02  2.84538630667391e-01
 8.49558332992127e-02  2.93581111056441e-01
 9.18379956152506e-02  3.02521221203206e-01
 9.91486951971947e-02  3.11346960912375e-01
 1.06823492808558e-01  3.20077878134713e-01
 1.14962673486976e-01  3.28658234956754e-01
 1.23485246611005e-01  3.37152496799456e-01
 1.32473879433501e-01  3.45404810061175e-01
 1.41930321650203e-01  3.53391502098188e-01
 1.51805159116949e-01  3.61140679527618e-01
 1.62132969914632e-01  3.68604402869034e-01
 1.72935165089897e-01  3.75685207122846e-01
 1.84245084893914e-01  3.82322812006459e-01
 1.96027294294005e-01  3.88480595919838e-01
 2.08185863427701e-01  3.94327347519204e-01
 2.20777242175726e-01  3.99674034431051e-01
 2.33795953693370e-01  4.04523032825358e-01
 2.47193477664332e-01  4.08830616209143e-01
 2.60944423517191e-01  4.12613734587977e-01
 2.75019822662378e-01  4.15936282456483e-01
 2.89437767135331e-01  4.18512510374631e-01
 3.04111436366642e-01  4.20686107764071e-01
 3.19063127859684e-01  4.22127028755004e-01
 3.34241398436754e-01  4.23201870197269e-01
 3.49629398374089e-01  4.23448414355561e-01
 3.65198326152679e-01  4.23452611452774e-01
 3.80945523864083e-01  4.22755585962494e-01
 3.96815444313857e-01  4.21493726994688e-01
 4.12836957318162e-01  4.19858554891135e-01
 4.28964959529325e-01  4.17686068403440e-01
 4.45215706312138e-01  4.15051928835487e-01
 4.61538970529945e-01  4.11900127429859e-01
 4.77973635303877e-01  4.08403875227208e-01
 4.94495123255706e-01  4.04502792347769e-01
 5.11128759836487e-01  4.00274026381624e-01
 5.27846558265925e-01  3.95647241929962e-01
 5.44379232045669e-01  3.90843399930018e-01
 5.60588354149301e-01  3.85688895764507e-01
 5.76939968627862e-01  3.80528062952363e-01
 5.93298913557460e-01  3.74971957431477e-01
 6.09748779932002e-01  3.69357401133400e-01
 6.26294226579415e-01  3.63666059147545e-01
 6.42875221299251e-01  3.57760024403321e-01
 6.59496230139449e-01  3.51859389981252e-01
 6.76232458684652e-01  3.45443195226138e-01
 6.93022495284143e-01  3.38214072569109e-01
 7.09877630716617e-01  3.30857586629763e-01
 7.26757381764907e-01  3.23281589158120e-01
 7.43718452678963e-01  3.15601513023774e-01
 7.60713339288632e-01  3.07717743072699e-01
 7.77755825566380e-01  2.99675485238049e-01
 7.94855153193890e-01  2.91533235989448e-01
 8.11954287251823e-01  2.83146512564084e-01
 8.29120385316709e-01  2.74683241647168e-01
 8.46246114043952e-01  2.65868485192475e-01
