                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.250000       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -6.23669380500947e-03
 9.80550479907702e-01 -2.93838835469505e-03
 9.61029752572155e-01 -3.43933115777304e-04
 9.41442068797452e-01  1.52949532158867e-03
 9.21830749867837e-01  2.68766670160136e-03
 9.02235876155788e-01  3.03977507110746e-03
 8.82700735634413e-01  2.60116757154727e-03
 8.63267136387780e-01  1.42535872942053e-03
 8.43967868231564e-01 -4.32194509539637e-04
 8.24829508618398e-01 -3.01797911759567e-03
 8.05881599706004e-01 -6.18693414598765e-03
 7.87154008012450e-01 -9.83855446427469e-03
 7.68678443878288e-01 -1.40794590841212e-02
 7.50456386868247e-01 -1.88076326304462e-02
 7.32488591127877e-01 -2.39264673842108e-02
 7.14777549074255e-01 -2.93836875501896e-02
 6.97317471147033e-01 -3.50958835736746e-02
 6.80105739874697e-01 -4.10190792317896e-02
 6.63131847320042e-01 -4.70820208887306e-02
 6.46381441942164e-01 -5.32214915999932e-02
 6.29841732597711e-01 -5.93752269216961e-02
 6.13500493885036e-01 -6.54916535795209e-02
 5.97347308561023e-01 -7.15230114290438e-02
 5.81367720427014e-01 -7.74137752479687e-02
 5.65558641325783e-01 -8.31349279778718e-02
 5.49910850151333e-01 -8.86496795158598e-02
 5.34426383906491e-01 -9.39405613588601e-02
 5.19102471306621e-01 -9.89930869741182e-02
 5.03936903465669e-01 -1.03781538295857e-01
 4.88935619859278e-01 -1.08346347352493e-01
 4.74103022175950e-01 -1.12371449874166e-01
 4.59443658031212e-01 -1.15966846873821e-01
 4.44967180228976e-01 -1.19236264805966e-01
 4.30677884794608e-01 -1.22165898124490e-01
 4.16588805635560e-01 -1.24792259129173e-01
 4.02701120950800e-01 -1.27079642677636e-01
 3.89026336452816e-01 -1.29239155433627e-01
 3.75569847709513e-01 -1.31146738588477e-01
 3.62338575856560e-01 -1.32730686908716e-01
 3.49339757400356e-01 -1.34028586209684e-01
 3.36578800981751e-01 -1.35048849264748e-01
 3.24061555001787e-01 -1.35787591737189e-01
 3.11791911451558e-01 -1.36277587519334e-01
 2.99774813707450e-01 -1.36521117611547e-01
 2.88013930988572e-01 -1.36512131030579e-01
 2.76511943074874e-01 -1.36285941599173e-01
 2.65271427537995e-01 -1.35846867898234e-01
 2.54295527470764e-01 -1.35176079231433e-01
 2.43584384079453e-01 -1.34331699307617e-01
 2.33141146780728e-01 -1.33291598764035e-01
 2.22964504397676e-01 -1.32068515847942e-01
 2.13056412189771e-01 -1.30669744567443e-01
 2.03416936875008e-01 -1.29121733388960e-01
 1.94045349735703e-01 -1.27423785066463e-01
 1.84941417684606e-01 -1.25559515817326e-01
 1.76104131574274e-01 -1.23561118253217e-01
 1.67529983411692e-01 -1.21449164795309e-01
 1.59216665506698e-01 -1.19213786568082e-01
 1.51162835736543e-01 -1.16874833635332e-01
 1.43368008911867e-01 -1.14436328709827e-01
 1.35824472572024e-01 -1.11905546548507e-01
 1.28531510385154e-01 -1.09296194796032e-01
 1.21487597122909e-01 -1.06612035292300e-01
 1.14684210433625e-01 -1.03860163101838e-01
 1.08119869228803e-01 -1.01049667047225e-01
 1.01786199641281e-01 -9.82024335390961e-02
 9.56839276367986e-02 -9.53046336364619e-02
 8.98072290283631e-02 -9.23679589834116e-02
 8.41492650838074e-02 -8.94082711790129e-02
 7.87106941075903e-02 -8.64157095118975e-02
 7.34832810489691e-02 -8.34040248270507e-02
 6.84627130624449e-02 -8.03807971761351e-02
 6.36481451083485e-02 -7.73399407185192e-02
 5.90308849320147e-02 -7.42951771150389e-02
 5.46022683303189e-02 -7.12570719226471e-02
 5.03443334224826e-02 -6.82465312081794e-02
 4.62614005037432e-02 -6.52503705115776e-02
 4.23593707502136e-02 -6.22612178729776e-02
 3.86382358854170e-02 -5.92718760844094e-02
 3.50874051499942e-02 -5.62843585748203e-02
 3.17126150668064e-02 -5.33061065877381e-02
 2.85048578928407e-02 -5.03397870205501e-02
 2.54712505491953e-02 -4.73836273987101e-02
 2.26039213299922e-02 -4.44377289461675e-02
 1.99038718079612e-02 -4.15074294132950e-02
 1.73541404049357e-02 -3.85995324738132e-02
 1.49590488108086e-02 -3.57088038355873e-02
 1.27685916436337e-02 -3.28207707246630e-02
 1.07409216956790e-02 -2.99357620025247e-02
 8.88670852841116e-03 -2.70656767504022e-02
 7.20189231395866e-03 -2.42187204435936e-02
 5.64912117282816e-03 -2.13928402238470e-02
 4.29317340940106e-03 -1.85922114199691e-02
 3.12248955688487e-03 -1.58174587696379e-02
 2.06973560201578e-03 -1.30680744854102e-02
 1.26077899811192e-03 -1.03572934103699e-02
 7.61550029595700e-04 -7.69334220115584e-03
 3.70275923610982e-04 -5.06500438590000e-03
 9.61772812857871e-05 -2.49305431714219e-03
 0.00000000000000e+00  0.00000000000000e+00
 7.79289260110812e-05  2.47486893389345e-03
 2.75821476878643e-04  4.99147190433911e-03
 5.53772334022920e-04  7.63854181517440e-03
 8.98538145522882e-04  1.03430733025802e-02
 1.47325689346772e-03  1.31178893803049e-02
 2.23622957520084e-03  1.59514064300784e-02
 3.09975929760140e-03  1.88233902417604e-02
 4.15063436771310e-03  2.17391199765681e-02
 5.39033608411398e-03  2.46946139005766e-02
 6.77352796434994e-03  2.76721104859515e-02
 8.36843292889743e-03  3.06740138775207e-02
 1.01399907208383e-02  3.37021900698982e-02
 1.20633024952773e-02  3.67552040669275e-02
 1.41720863459559e-02  3.98275672399677e-02
 1.64431752334144e-02  4.29105116882906e-02
 1.88974216205485e-02  4.60057873227876e-02
 2.15232127450945e-02  4.91049717891594e-02
 2.43422339835481e-02  5.22075130250047e-02
 2.73467662818559e-02  5.53080355320814e-02
 3.05501602581073e-02  5.83933585482357e-02
 3.39128186556342e-02  6.15065464746761e-02
 3.74144947598654e-02  6.46685010432175e-02
 4.10944164444435e-02  6.78330300685057e-02
 4.49727132791742e-02  7.09943391536888e-02
 4.90568690922013e-02  7.41316775216299e-02
 5.33510088033072e-02  7.72410665713310e-02
 5.78461516199920e-02  8.03331329443298e-02
 6.25510159260301e-02  8.33999552611369e-02
 6.74708048511782e-02  8.64332331532864e-02
 7.26013399717258e-02  8.94353889734014e-02
 7.79495040814729e-02  9.24014080776291e-02
 8.35192899261187e-02  9.53218805236434e-02
 8.93083812389347e-02  9.82007630466930e-02
 9.53276469148022e-02  1.01024118686871e-01
 1.01575866653494e-01  1.03788888168075e-01
 1.08052190138052e-01  1.06495390048197e-01
 1.14770034608056e-01  1.09126644749542e-01
 1.21725198952624e-01  1.11683273038531e-01
 1.28918942935718e-01  1.14156463960936e-01
 1.36357390467717e-01  1.16544951369006e-01
 1.44043646714047e-01  1.18834249976868e-01
 1.51976413037381e-01  1.21017845061855e-01
 1.60158681121660e-01  1.23101238450421e-01
 1.68595475174308e-01  1.25059867616778e-01
 1.77285887815869e-01  1.26886251785262e-01
 1.86229537212193e-01  1.28597972324014e-01
 1.95427593955862e-01  1.30177329781677e-01
 2.04882019630106e-01  1.31593122189783e-01
 2.14593589069912e-01  1.32863074397267e-01
 2.24560810740786e-01  1.33994350658246e-01
 2.34784837440530e-01  1.34965386150190e-01
 2.45262820532607e-01  1.35770776893448e-01
 2.55994326197799e-01  1.36423223305072e-01
 2.66980133366949e-01  1.36914046184177e-01
 2.78218750015260e-01  1.37228032973622e-01
 2.89709056986292e-01  1.37370001589701e-01
 3.01449876041725e-01  1.37336708550605e-01
 3.13439589519886e-01  1.37132523405973e-01
 3.25676566950281e-01  1.36742214108131e-01
 3.38159798633561e-01  1.36189378338306e-01
 3.50886806762025e-01  1.35453913158049e-01
 3.63856166316301e-01  1.34543348435903e-01
 3.77065498782905e-01  1.33455444822300e-01
 3.90513132310769e-01  1.32195225041293e-01
 4.04197157257452e-01  1.30768346766615e-01
 4.18114737087843e-01  1.29165410890541e-01
 4.32263487318096e-01  1.27380476681620e-01
 4.46640878483316e-01  1.25498919692763e-01
 4.61243189206456e-01  1.23447457106801e-01
 4.76069574679554e-01  1.21129478057945e-01
 4.91114150105185e-01  1.18684712162221e-01
 5.06375065234840e-01  1.16096638031269e-01
 5.21847403083862e-01  1.13360107908634e-01
 5.37530461717005e-01  1.10494140718635e-01
 5.53417399485044e-01  1.07488802882161e-01
 5.69504363152520e-01  1.04350704969728e-01
 5.85787556418319e-01  1.01089530857072e-01
 6.02262381382329e-01  9.77115351804067e-02
 6.18920051522449e-01  9.42049861335230e-02
 6.35758489782243e-01  9.05917417847963e-02
 6.52770690203612e-01  8.68717879390834e-02
 6.69952308316371e-01  8.30585393674157e-02
 6.87293884988433e-01  7.91444931426158e-02
 7.04792843572364e-01  7.51533501798524e-02
 7.22440120861441e-01  7.10824419048833e-02
 7.40229874284153e-01  6.69439065316430e-02
 7.58155253858718e-01  6.27471567113893e-02
 7.76210136984496e-01  5.85054465511235e-02
 7.94387680032917e-01  5.42301871064691e-02
 8.12677560081997e-01  4.99201865212049e-02
 8.31073948292565e-01  4.55941381442357e-02
 8.49570481115842e-01  4.12700557216824e-02
