                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.250000       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -7.25779155640913e-03
 9.78320010879682e-01 -3.35117740858107e-03
 9.56524579256513e-01 -4.96440771935984e-04
 9.34656595606024e-01  1.12915324160751e-03
 9.12785863376485e-01  1.77610493618379e-03
 8.90978434139122e-01  1.29670938652599e-03
 8.69296115109494e-01  8.95559300381523e-05
 8.47789793338688e-01 -1.91414686839043e-03
 8.26501108162817e-01 -4.61405526633281e-03
 8.05465228793655e-01 -8.23175276070497e-03
 7.84717373958513e-01 -1.25736370191356e-02
 7.64275199085643e-01 -1.75248137002557e-02
 7.44159078472935e-01 -2.30375522855145e-02
 7.24367488160974e-01 -2.89890711291767e-02
 7.04891026739065e-01 -3.52658500886725e-02
 6.85722270477351e-01 -4.17845615996716e-02
 6.66848181868765e-01 -4.84551609697129e-02
 6.48258972609393e-01 -5.52077406500741e-02
 6.29938225948672e-01 -6.19601740887964e-02
 6.11870682562816e-01 -6.86380575116493e-02
 5.94046424425334e-01 -7.51843710247715e-02
 5.76452802004056e-01 -8.15359070805020e-02
 5.59086767387878e-01 -8.76560275688549e-02
 5.41939981746305e-01 -9.34933863955873e-02
 5.25013375792294e-01 -9.90212053807648e-02
 5.08306693813465e-01 -1.04209090049420e-01
 4.91825811457342e-01 -1.09045190646990e-01
 4.75576462081625e-01 -1.13517876502361e-01
 4.59562008312356e-01 -1.17606816618506e-01
 4.43791461713166e-01 -1.21330442792717e-01
 4.28274584769421e-01 -1.25205622134305e-01
 4.13017825257815e-01 -1.28646189568033e-01
 3.98032613732841e-01 -1.31662022888831e-01
 3.83325327680626e-01 -1.34238218318923e-01
 3.68908249277679e-01 -1.36409697858757e-01
 3.54783683093312e-01 -1.38154570559531e-01
 3.40961940641605e-01 -1.39503500469156e-01
 3.27447592583554e-01 -1.40448777723783e-01
 3.14245307394567e-01 -1.40636464052627e-01
 3.01360902799073e-01 -1.40397152280229e-01
 2.88797398484177e-01 -1.40000517687237e-01
 2.76557625232676e-01 -1.39423986279967e-01
 2.64643537335825e-01 -1.38658342688132e-01
 2.53056725934033e-01 -1.37695742036303e-01
 2.41797359782417e-01 -1.36528512828646e-01
 2.30865860934373e-01 -1.35156053715910e-01
 2.20261228923626e-01 -1.33589392752824e-01
 2.09981758341322e-01 -1.31878516889425e-01
 2.00024477014511e-01 -1.30147644849320e-01
 1.90388391269235e-01 -1.28254902108076e-01
 1.81068678960511e-01 -1.26224748366636e-01
 1.72062263364043e-01 -1.24059350896835e-01
 1.63365437487554e-01 -1.21772121259605e-01
 1.54973993454953e-01 -1.19373297004846e-01
 1.46882635746367e-01 -1.16874400676708e-01
 1.39085802278936e-01 -1.14286255851547e-01
 1.31577392562849e-01 -1.11623042937738e-01
 1.24351380260966e-01 -1.08893457880060e-01
 1.17401037453498e-01 -1.06107591282114e-01
 1.10723022859388e-01 -1.03267185439456e-01
 1.04308878874748e-01 -1.00386874812947e-01
 9.81513154101376e-02 -9.74753052872320e-02
 9.22461336697119e-02 -9.45340657826071e-02
 8.65853291173660e-02 -9.15745409530638e-02
 8.11632954536446e-02 -8.86003718607229e-02
 7.59693583051613e-02 -8.56260069942629e-02
 7.10015155878478e-02 -8.26476246438490e-02
 6.62522642512053e-02 -7.96717305448404e-02
 6.17123330064353e-02 -7.67075428150299e-02
 5.73801694881212e-02 -7.37515777588812e-02
 5.32487659143101e-02 -7.08107075848723e-02
 4.93099828681816e-02 -6.78897862948361e-02
 4.55636869189798e-02 -6.49849688289637e-02
 4.19993120217199e-02 -6.21065796088150e-02
 3.86064087189873e-02 -5.92608721360417e-02
 3.53735570314817e-02 -5.64609552170615e-02
 3.23020784712665e-02 -5.36994183095506e-02
 2.93896725330958e-02 -5.09704411385826e-02
 2.66327664235297e-02 -4.82758195870467e-02
 2.40302267980773e-02 -4.56129873247290e-02
 2.15798277005108e-02 -4.29832901138050e-02
 1.92708171405061e-02 -4.03883124886317e-02
 1.71048580711972e-02 -3.78279370858113e-02
 1.50809722125503e-02 -3.52994770004144e-02
 1.31934205624228e-02 -3.28067191801271e-02
 1.14271973583470e-02 -3.03568500063609e-02
 9.77459812638392e-03 -2.79480139677652e-02
 8.26939094570672e-03 -2.55669836679986e-02
 6.90302929390818e-03 -2.32086338530674e-02
 5.67448458041299e-03 -2.08847088121991e-02
 4.57096472830288e-03 -1.86006071741640e-02
 3.57750976408427e-03 -1.63547809716592e-02
 2.72679889358185e-03 -1.41491218386868e-02
 1.99386075506063e-03 -1.19837326396141e-02
 1.33425572705866e-03 -9.85787607673278e-03
 8.34768772554306e-04 -7.78049942919334e-03
 5.22725287302735e-04 -5.75439014051070e-03
 2.58655861037358e-04 -3.77074108525013e-03
 8.09091526537225e-05 -1.84419892141755e-03
 0.00000000000000e+00  0.00000000000000e+00
 7.43982476750722e-05  1.86555910746944e-03
 2.12270560157910e-04  3.78945569205263e-03
 4.17462843955063e-04  5.77585804808539e-03
 6.55131601628240e-04  7.81864660784952e-03
 1.02380331806089e-03  9.92581936534356e-03
 1.50223120651266e-03  1.20921515141623e-02
 2.04703500998580e-03  1.43092040363987e-02
 2.71482242191310e-03  1.65822043255947e-02
 3.50882871278437e-03  1.89048278553317e-02
 4.41439703466646e-03  2.12668310517200e-02
 5.47119345011473e-03  2.36694956791408e-02
 6.65685846583956e-03  2.61145056973262e-02
 7.96184140005433e-03  2.86002745459268e-02
 9.41022477528169e-03  3.11264653632068e-02
 1.09677915194138e-02  3.36948878885954e-02
 1.26651210670482e-02  3.63019490511657e-02
 1.45029639215413e-02  3.89411125387012e-02
 1.64940050773581e-02  4.16098415915232e-02
 1.86320439028189e-02  4.43077210201320e-02
 2.09264223744009e-02  4.70284987872041e-02
 2.33579624277617e-02  4.97970304884348e-02
 2.59157564195769e-02  5.26287969569676e-02
 2.86292854266634e-02  5.54940248978158e-02
 3.15086692375594e-02  5.83881882358426e-02
 3.45660296982327e-02  6.12953411973646e-02
 3.78098593182956e-02  6.42146477088373e-02
 4.12336486845982e-02  6.71521626045475e-02
 4.48464652300392e-02  7.01010116798039e-02
 4.86554013422232e-02  7.30572003832455e-02
 5.26614404480693e-02  7.60209841871804e-02
 5.68719591366069e-02  7.89867475195362e-02
 6.12938640346765e-02  8.19494688673065e-02
 6.59267507707709e-02  8.49122862652587e-02
 7.07814003097756e-02  8.78610196043464e-02
 7.58617915356464e-02  9.07957209247794e-02
 8.11704533519044e-02  9.37168769406402e-02
 8.67193050660146e-02  9.66060716498607e-02
 9.25094945927284e-02  9.94660874148705e-02
 9.85475654330398e-02  1.02290105544605e-01
 1.04840426170332e-01  1.05068354527408e-01
 1.11393758845948e-01  1.07792545054052e-01
 1.18210947972870e-01  1.10460830680160e-01
 1.25297306548074e-01  1.13065650850553e-01
 1.32660284505720e-01  1.15590296839894e-01
 1.40305265896875e-01  1.18027395489589e-01
 1.48234037037469e-01  1.20376412885405e-01
 1.56451706390474e-01  1.22628022739891e-01
 1.64964556241744e-01  1.24764510192182e-01
 1.73775831694468e-01  1.26777157225557e-01
 1.82887556966033e-01  1.28663880049602e-01
 1.92304698910098e-01  1.30407054664036e-01
 2.02027465628439e-01  1.32013403196380e-01
 2.12059130647392e-01  1.33474878989982e-01
 2.22402150266000e-01  1.34871379619705e-01
 2.33058342172209e-01  1.36143925737946e-01
 2.44028858178040e-01  1.37206113531123e-01
 2.55314882940061e-01  1.38049261876257e-01
 2.66916279541346e-01  1.38691669430163e-01
 2.78833147878018e-01  1.39117487215008e-01
 2.91065583653746e-01  1.39347537467987e-01
 3.03612378893346e-01  1.39379867172423e-01
 3.16472814110415e-01  1.39220049609211e-01
 3.29645920519933e-01  1.38876176138502e-01
 3.43130680467400e-01  1.38346260903925e-01
 3.56925765501309e-01  1.37657723731692e-01
 3.71029247537606e-01  1.36341997215743e-01
 3.85438965679463e-01  1.34765698390066e-01
 4.00153078977457e-01  1.32959191139965e-01
 4.15168545347341e-01  1.31086473063499e-01
 4.30483913202409e-01  1.29201821709579e-01
 4.46094356713917e-01  1.27108009465079e-01
 4.61997704470992e-01  1.24816139793314e-01
 4.78188928255753e-01  1.22319831411801e-01
 4.94667016385975e-01  1.19642698467861e-01
 5.11425356429578e-01  1.16775485824493e-01
 5.28459197078262e-01  1.13723597612240e-01
 5.45763781917069e-01  1.10494170007264e-01
 5.63334210672618e-01  1.07097616228869e-01
 5.81162082221192e-01  1.03528430577155e-01
 5.99244555335249e-01  9.98118333467168e-02
 6.17572649187938e-01  9.59448630381803e-02
 6.36139625644171e-01  9.19383072197033e-02
 6.54935797877258e-01  8.77924265608434e-02
 6.73954745500373e-01  8.35248371170529e-02
 6.93186328414720e-01  7.91389098210646e-02
 7.12620977512858e-01  7.46434015161846e-02
 7.32249095867039e-01  7.00492805860071e-02
 7.52061393944998e-01  6.53713924207298e-02
 7.72047227279620e-01  6.06208773363067e-02
 7.92195052659937e-01  5.58069781349965e-02
 8.12495008268917e-01  5.09484176265542e-02
 8.32937218965152e-01  4.60658241430969e-02
