                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.250000       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -7.02305300102349e-03
 9.82887886811424e-01 -3.75617700535598e-03
 9.65669076412102e-01 -1.16737891826670e-03
 9.48355513157527e-01  7.24316084492155e-04
 9.31000393927921e-01  1.91290017413221e-03
 9.13642165842367e-01  2.29678078022539e-03
 8.96311723479958e-01  2.15288083061157e-03
 8.79047877721333e-01  1.34347954942790e-03
 8.61877231357508e-01 -2.07337554603927e-04
 8.44819607081479e-01 -2.44425760839369e-03
 8.27900382721315e-01 -5.18845101352904e-03
 8.11130604201633e-01 -8.27519045948676e-03
 7.94533676808592e-01 -1.17950387876152e-02
 7.78116076557150e-01 -1.57651375409074e-02
 7.61898331369923e-01 -2.01276516417899e-02
 7.45873353393069e-01 -2.48552367835847e-02
 7.30037023076617e-01 -2.98292985841234e-02
 7.14389092628216e-01 -3.50574480238193e-02
 6.98926355255369e-01 -4.04611483093810e-02
 6.83646980760315e-01 -4.60419238464399e-02
 6.68530351937663e-01 -5.17005381328961e-02
 6.53581798835576e-01 -5.74433075723276e-02
 6.38778474881545e-01 -6.31940650064535e-02
 6.24116408240797e-01 -6.89269344765572e-02
 6.09590908520752e-01 -7.46185486099302e-02
 5.95179773851271e-01 -8.02029407207552e-02
 5.80894174371481e-01 -8.56968356070200e-02
 5.66716528378454e-01 -9.10436332400629e-02
 5.52643829940168e-01 -9.62309241618421e-02
 5.38680837723932e-01 -1.01276314098775e-01
 5.24817227923053e-01 -1.05991535049188e-01
 5.11059498571326e-01 -1.10455448770996e-01
 4.97409016784345e-01 -1.14679486307330e-01
 4.83864680555405e-01 -1.18637240194584e-01
 4.70433448565796e-01 -1.22368100545541e-01
 4.57118611284749e-01 -1.25818556609808e-01
 4.43922989590293e-01 -1.28812627135951e-01
 4.30852260753512e-01 -1.31503724161647e-01
 4.17915631615733e-01 -1.33944543811912e-01
 4.05114573807718e-01 -1.36179959488041e-01
 3.92456080142490e-01 -1.38198968704817e-01
 3.79949634960289e-01 -1.39954117971998e-01
 3.67594287730148e-01 -1.41524858191970e-01
 3.55399115450287e-01 -1.42864317159530e-01
 3.43372483670308e-01 -1.43931948504354e-01
 3.31512061816301e-01 -1.44852882094687e-01
 3.19828088827399e-01 -1.45518086575803e-01
 3.08327451000485e-01 -1.45881305655037e-01
 2.97006901489035e-01 -1.46147197470609e-01
 2.85876969917065e-01 -1.46209711489413e-01
 2.74941763140488e-01 -1.45992985362614e-01
 2.64198204721892e-01 -1.45585184480455e-01
 2.53656504508581e-01 -1.45078764074869e-01
 2.43319346977094e-01 -1.44421071575520e-01
 2.33182818279777e-01 -1.43446345173583e-01
 2.23257241776572e-01 -1.42316334672246e-01
 2.13544271617364e-01 -1.41073034088894e-01
 2.04038395639717e-01 -1.39596362591698e-01
 1.94749622154879e-01 -1.37973065008902e-01
 1.85679800357363e-01 -1.36228886762133e-01
 1.76820612886803e-01 -1.34293247051218e-01
 1.68183025255151e-01 -1.32220961156693e-01
 1.59770696729288e-01 -1.30033808537469e-01
 1.51572232767073e-01 -1.27676017722911e-01
 1.43596132019814e-01 -1.25193510210123e-01
 1.35845698591322e-01 -1.22620500538434e-01
 1.28309099479332e-01 -1.19910028728415e-01
 1.20992865612860e-01 -1.17090164619667e-01
 1.13902966434948e-01 -1.14197154497437e-01
 1.07026558839010e-01 -1.11193789716482e-01
 1.00366045041854e-01 -1.08099821497525e-01
 9.39286573261202e-02 -1.04948930639738e-01
 8.77026947069206e-02 -1.01719392484524e-01
 8.16859333385791e-02 -9.84157853668861e-02
 7.58855327406630e-02 -9.50677507001101e-02
 7.02914736595967e-02 -9.16748793499465e-02
 6.48957770382220e-02 -8.82217725515790e-02
 5.97112517043443e-02 -8.47301643128860e-02
 5.47384206943165e-02 -8.11304118448777e-02
 4.99576671130925e-02 -7.74291656607762e-02
 4.53825893705961e-02 -7.36936772179139e-02
 4.10199161033051e-02 -6.99352463238698e-02
 3.68463659164732e-02 -6.61437992681655e-02
 3.28742789478916e-02 -6.23246962120243e-02
 2.91230800130188e-02 -5.84880476116792e-02
 2.55591700848940e-02 -5.46291640028285e-02
 2.21930579043390e-02 -5.07481233590697e-02
 1.90697420788751e-02 -4.68506370653597e-02
 1.61505499112273e-02 -4.29330967661224e-02
 1.34319246270173e-02 -3.89964902233817e-02
 1.09727913255537e-02 -3.50523189695512e-02
 8.73816696643791e-03 -3.10967012935666e-02
 6.70925321556093e-03 -2.71296469855456e-02
 4.97915744774033e-03 -2.31719889681205e-02
 3.49828803390456e-03 -1.92231829069386e-02
 2.21643454464475e-03 -1.52822079753921e-02
 1.29800049848588e-03 -1.13840265465649e-02
 6.78839500032801e-04 -7.53203214043745e-03
 1.97381185603434e-04 -3.72230649552874e-03
 0.00000000000000e+00  0.00000000000000e+00
 1.11435033688799e-04  3.62203645080623e-03
 4.21922193970293e-04  7.28108601896452e-03
 8.69992107119688e-04  1.11858424172359e-02
 1.42286049834412e-03  1.51799849682045e-02
 2.35609049979398e-03  1.92556416795955e-02
 3.61312424383378e-03  2.33771255455409e-02
 5.02268207905629e-03  2.74792260830497e-02
 6.69465547465281e-03  3.15621748250894e-02
 8.66011747350060e-03  3.56617911109800e-02
 1.08185755140410e-02  3.97551937411199e-02
 1.32078914800076e-02  4.38463541736083e-02
 1.58604684620760e-02  4.79360918515219e-02
 1.87226652647652e-02  5.20046001388662e-02
 2.18028257097323e-02  5.60292004785918e-02
 2.51341739470888e-02  5.99893022760437e-02
 2.86822444791053e-02  6.39015970018857e-02
 3.24293418063377e-02  6.77610743598314e-02
 3.64174196483754e-02  7.15839522484560e-02
 4.06244883870064e-02  7.53530490903941e-02
 4.50351033098703e-02  7.90560733117643e-02
 4.96714011165601e-02  8.27209080780112e-02
 5.45190338607965e-02  8.63363502690895e-02
 5.95672045540566e-02  8.98757071132291e-02
 6.48405851771640e-02  9.33632034794078e-02
 7.03375562384673e-02  9.67839593336708e-02
 7.60424295433625e-02  1.00113178574829e-01
 8.19655224828065e-02  1.03375250208533e-01
 8.81129695652659e-02  1.06565567469032e-01
 9.44732511570411e-02  1.09651900591272e-01
 1.01049449934431e-01  1.12643873862452e-01
 1.07851536406664e-01  1.15555376911444e-01
 1.14868123565455e-01  1.18349383111501e-01
 1.22096880608604e-01  1.21023999327771e-01
 1.29551301924292e-01  1.23607410581998e-01
 1.37219909499612e-01  1.26063268960000e-01
 1.45096729002216e-01  1.28377065738908e-01
 1.53196005133977e-01  1.30589764840430e-01
 1.61507677547323e-01  1.32661863963956e-01
 1.70023973978705e-01  1.34565384717378e-01
 1.78756530733976e-01  1.36363991547502e-01
 1.87698145544847e-01  1.38013520838822e-01
 1.96839644286330e-01  1.39470825076116e-01
 2.06190250278613e-01  1.40820929810730e-01
 2.15744114880713e-01  1.42016485698905e-01
 2.25491871733528e-01  1.43012265139009e-01
 2.35439697720521e-01  1.43932902028109e-01
 2.45583361459417e-01  1.44688963411845e-01
 2.55916157479572e-01  1.45166014186493e-01
 2.66442353065819e-01  1.45548496210229e-01
 2.77157888734781e-01  1.45858875301620e-01
 2.88057200733575e-01  1.46042304654444e-01
 2.99142345952654e-01  1.45982632996864e-01
 3.10410243831502e-01  1.45768231110897e-01
 3.21856984918458e-01  1.45478064624989e-01
 3.33483540710779e-01  1.44989849839571e-01
 3.45286835536428e-01  1.44348781449533e-01
 3.57263528631268e-01  1.43599807750217e-01
 3.69413462536768e-01  1.42680580543431e-01
 3.81733986775091e-01  1.41620150482728e-01
 3.94222627171120e-01  1.40441465601230e-01
 4.06878096220274e-01  1.39105807133549e-01
 4.19698144567438e-01  1.37642272032115e-01
 4.32680391949683e-01  1.36048698867781e-01
 4.45822972285768e-01  1.34314550333283e-01
 4.59123450990732e-01  1.32459710538298e-01
 4.72578698347298e-01  1.30468421639044e-01
 4.86187280222593e-01  1.28341941809619e-01
 4.99947685070535e-01  1.25986336066025e-01
 5.13856280083810e-01  1.23464870146776e-01
 5.27912070561563e-01  1.20783868228863e-01
 5.42112429327982e-01  1.18016219306833e-01
 5.56453839214041e-01  1.15143223212248e-01
 5.70933454995906e-01  1.12173989472577e-01
 5.85547653788556e-01  1.09104066308689e-01
 6.00293503388989e-01  1.05940217148959e-01
 6.15168126765988e-01  1.02689476073577e-01
 6.30167177482432e-01  9.93493863821977e-02
 6.45287196630655e-01  9.59274947094441e-02
 6.60522756104249e-01  9.24182001778267e-02
 6.75871644650282e-01  8.88345502201319e-02
 6.91329175018476e-01  8.51776851372595e-02
 7.06891494405725e-01  8.14529267245481e-02
 7.22553812172889e-01  7.76634332285797e-02
 7.38312273875381e-01  7.38150727085079e-02
 7.54163904773903e-01  6.99195902709446e-02
 7.70103423484881e-01  6.59785698795362e-02
 7.86128111219715e-01  6.20052565227663e-02
 8.02232442029985e-01  5.80016286436489e-02
 8.18411872660449e-01  5.39742642045318e-02
 8.34660935477929e-01  4.99268336801532e-02
 8.50977377607252e-01  4.58762800587139e-02
 8.67356476672276e-01  4.18304969675774e-02
