                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.250000       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -5.80826160009017e-03
 9.78010859797934e-01 -2.37143343902216e-03
 9.55978017756206e-01  2.74618424472089e-04
 9.33898532189450e-01  2.09217300444426e-03
 9.11815512256632e-01  3.13004232853472e-03
 8.89781706531546e-01  3.21974305501067e-03
 8.67852486118439e-01  2.44965026991059e-03
 8.46075774959622e-01  8.55622608588617e-04
 8.24493458781069e-01 -1.45061984612630e-03
 8.03143420473241e-01 -4.41544038865351e-03
 7.82068695422202e-01 -8.09615799516345e-03
 7.61298597164595e-01 -1.25471001727254e-02
 7.40858701007056e-01 -1.76050263890960e-02
 7.20750866338055e-01 -2.31149312787218e-02
 7.00968712004569e-01 -2.89732532320563e-02
 6.81516404614919e-01 -3.51187017599311e-02
 6.62376138269280e-01 -4.14390355191059e-02
 6.43543341235246e-01 -4.78695731535229e-02
 6.25001430458945e-01 -5.43241555068803e-02
 6.06733075184237e-01 -6.07134921751192e-02
 5.88729582919567e-01 -6.69877159891072e-02
 5.70975383573723e-01 -7.30651785508132e-02
 5.53469039885398e-01 -7.89239619862019e-02
 5.36197705583245e-01 -8.44809266350463e-02
 5.19162798556102e-01 -8.97322355409141e-02
 5.02364690411618e-01 -9.46119255471651e-02
 4.85804945746666e-01 -9.91261316068903e-02
 4.69494218551567e-01 -1.03227738876212e-01
 4.53434043437213e-01 -1.06918345587219e-01
 4.37635949343974e-01 -1.10113214811080e-01
 4.22108180504365e-01 -1.13487598844606e-01
 4.06858462310554e-01 -1.16656951855079e-01
 3.91898154235204e-01 -1.19446931189668e-01
 3.77232162603664e-01 -1.21862435700648e-01
 3.62874797965303e-01 -1.23883325529090e-01
 3.48824090934455e-01 -1.25586790087135e-01
 3.35093537393753e-01 -1.26737361582862e-01
 3.21683348537995e-01 -1.27438603337715e-01
 3.08598456993968e-01 -1.27864185720199e-01
 2.95844268855214e-01 -1.28052657374244e-01
 2.83419731337997e-01 -1.27956974916111e-01
 2.71329624161660e-01 -1.27639385836827e-01
 2.59572045307568e-01 -1.27079011079668e-01
 2.48147789383744e-01 -1.26299445509381e-01
 2.37057716497640e-01 -1.25331444399810e-01
 2.26297653763401e-01 -1.24147182891584e-01
 2.15866820041599e-01 -1.22803258957645e-01
 2.05763648261978e-01 -1.21304824961288e-01
 1.95982048816088e-01 -1.19636368025074e-01
 1.86521313753050e-01 -1.17823517156890e-01
 1.77376219707057e-01 -1.15904033613794e-01
 1.68541669843339e-01 -1.13851695507608e-01
 1.60014089328861e-01 -1.11682201122281e-01
 1.51789253933365e-01 -1.09416852592550e-01
 1.43860114972555e-01 -1.07068178347584e-01
 1.36221379007079e-01 -1.04637923462592e-01
 1.28867510824437e-01 -1.02144024973736e-01
 1.21790538124548e-01 -9.95974817518819e-02
 1.14983817108021e-01 -9.69986435593066e-02
 1.08444595418369e-01 -9.43530702468524e-02
 1.02164546365315e-01 -9.16829863371885e-02
 9.61340321698366e-02 -8.89844690744739e-02
 9.03494243147747e-02 -8.62609278482188e-02
 8.48044510749903e-02 -8.35309739695241e-02
 7.94912469379347e-02 -8.07940557528730e-02
 7.43972324962748e-02 -7.80582097728083e-02
 6.95239092578261e-02 -7.53237797253704e-02
 6.48645692527933e-02 -7.25972734881367e-02
 6.04075622989412e-02 -6.98856215125740e-02
 5.61491856972439e-02 -6.71851150126656e-02
 5.20842297207921e-02 -6.45029078273786e-02
 4.82086324359019e-02 -6.18396422726845e-02
 4.45201668248099e-02 -5.91943375535244e-02
 4.10029778650730e-02 -5.65752734385580e-02
 3.76517419240928e-02 -5.39852347518052e-02
 3.44571314622466e-02 -5.14384657824223e-02
 3.14239961186052e-02 -4.89276145587795e-02
 2.85411488946277e-02 -4.64449483432646e-02
 2.58064569406092e-02 -4.39898016479809e-02
 2.32220414690304e-02 -4.15628958344752e-02
 2.07941414187654e-02 -3.91624842209145e-02
 1.85145649628862e-02 -3.67875606573852e-02
 1.63710967143569e-02 -3.44361847822026e-02
 1.43606654822378e-02 -3.21106936798687e-02
 1.24887726006517e-02 -2.98151452533625e-02
 1.07540229398124e-02 -2.75565149376183e-02
 9.15170866357990e-03 -2.53322087505931e-02
 7.66829487849897e-03 -2.31328759874622e-02
 6.30418902710094e-03 -2.09969225109799e-02
 5.09488807256401e-03 -1.88912913433718e-02
 4.04703574149703e-03 -1.68219346200542e-02
 3.14750275739433e-03 -1.47887852632117e-02
 2.38684340393958e-03 -1.27885358659959e-02
 1.72464297609466e-03 -1.08206401160297e-02
 1.12560861704939e-03 -8.88849699763452e-03
 6.81843683307729e-04 -7.00412218649004e-03
 4.10638012164527e-04 -5.17030609704515e-03
 1.90787252143932e-04 -3.38033321501439e-03
 4.73539271068768e-05 -1.65136703240903e-03
 0.00000000000000e+00  0.00000000000000e+00
 5.31604101650676e-05  1.65445278239941e-03
 1.96441174527391e-04  3.50882615651727e-03
 4.03697152618085e-04  5.34361803764458e-03
 6.68480286429810e-04  7.21007206655144e-03
 1.05065062085642e-03  9.12762268196183e-03
 1.51989012074655e-03  1.10957401083183e-02
 2.04817827278911e-03  1.31085002877245e-02
 2.69527636923995e-03  1.51766571286048e-02
 3.46693079477092e-03  1.72972591227371e-02
 4.34518267028341e-03  1.94610645876680e-02
 5.36708024310617e-03  2.16676650688875e-02
 6.50437625272637e-03  2.39156951683786e-02
 7.74314896732006e-03  2.62032857605583e-02
 9.10653964983975e-03  2.85270979264231e-02
 1.06041131873873e-02  3.08888349470345e-02
 1.22543978269303e-02  3.32885991968555e-02
 1.40472340171169e-02  3.57208073566961e-02
 1.59843049088477e-02  3.81824467431800e-02
 1.80534536846519e-02  4.06708948808578e-02
 2.02741031035601e-02  4.31806955411214e-02
 2.26344052415011e-02  4.57401079479982e-02
 2.51214501125481e-02  4.83630199105841e-02
 2.77611154214094e-02  5.10186638318932e-02
 3.05599448555498e-02  5.36971758191306e-02
 3.35292874516424e-02  5.63856885491757e-02
 3.66882103010573e-02  5.90874882160704e-02
 4.00278192595756e-02  6.18057448804258e-02
 4.35503061204659e-02  6.45341853444306e-02
 4.72571041002673e-02  6.72705286616987e-02
 5.11568185351518e-02  7.00175645454746e-02
 5.52588285993798e-02  7.27688734419925e-02
 5.95670489938664e-02  7.55203582682544e-02
 6.40784329804519e-02  7.82732222468595e-02
 6.88044861904548e-02  8.10134095581287e-02
 7.37553132374572e-02  8.37460846849053e-02
 7.89313231996364e-02  8.64703407992140e-02
 8.43387379261042e-02  8.91624193706652e-02
 8.99819795046925e-02  9.18311156744167e-02
 9.58714097873448e-02  9.44774938421875e-02
 1.02010035027490e-01  9.70834751903459e-02
 1.08401163909954e-01  9.96402868104766e-02
 1.15053838663364e-01  1.02156384021527e-01
 1.21973506419827e-01  1.04617691585860e-01
 1.29165616050947e-01  1.07004050629843e-01
 1.36634519749418e-01  1.09314864377426e-01
 1.44387507319700e-01  1.11545515549407e-01
 1.52427167586903e-01  1.13691344776904e-01
 1.60757013687994e-01  1.15743455885570e-01
 1.69385339398526e-01  1.17686152306390e-01
 1.78314431466675e-01  1.19508043794902e-01
 1.87547045882838e-01  1.21186988107619e-01
 1.97088282625711e-01  1.22760739911161e-01
 2.06940828958587e-01  1.24208844146985e-01
 2.17106079287126e-01  1.25484211384330e-01
 2.27589803409425e-01  1.26624971055343e-01
 2.38393269400417e-01  1.27606244172915e-01
 2.49516559136103e-01  1.28393000972409e-01
 2.60964930611685e-01  1.29034076824443e-01
 2.72736931722579e-01  1.29474587031326e-01
 2.84833796540208e-01  1.29733418466581e-01
 2.97258039942075e-01  1.29819304854257e-01
 3.10006973676908e-01  1.29670887511317e-01
 3.23083189769501e-01  1.29353760519357e-01
 3.36485051847819e-01  1.28811893268034e-01
 3.50210991632019e-01  1.28014835153785e-01
 3.64261709647874e-01  1.27060315161734e-01
 3.78632818365399e-01  1.25922524404376e-01
 3.93324437181098e-01  1.24386710720558e-01
 4.08332370270353e-01  1.22619213408400e-01
 4.23656000102906e-01  1.20961605056777e-01
 4.39290277540054e-01  1.19041731478388e-01
 4.55233039261579e-01  1.16917857213714e-01
 4.71480040752627e-01  1.14579728995231e-01
 4.88029463359237e-01  1.12062305030040e-01
 5.04874905812949e-01  1.09344113305640e-01
 5.22011422338027e-01  1.06442951141879e-01
 5.39434722071732e-01  1.03359451188963e-01
 5.57139564791988e-01  1.00111113462079e-01
 5.75116903093067e-01  9.66839546075970e-02
 5.93362346769304e-01  9.31014677681630e-02
 6.11867546736222e-01  8.93629731657725e-02
 6.30625666096883e-01  8.54824360260874e-02
 6.49626295285541e-01  8.14580734198991e-02
 6.68863137710412e-01  7.73106240530280e-02
 6.88326480393652e-01  7.30480115594103e-02
 7.08007326477291e-01  6.86834292266241e-02
 7.27896282805424e-01  6.42315591302123e-02
 7.47983848500073e-01  5.97089820584496e-02
 7.68259266078663e-01  5.51294295151611e-02
 7.88710422688283e-01  5.05022143866332e-02
 8.09326233754614e-01  4.58438134000865e-02
 8.30095585075928e-01  4.11723519588690e-02
