                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.250000       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -4.02141300615367e-04
 9.76007802124846e-01  2.08228264848504e-03
 9.52009941490924e-01  3.98925644125294e-03
 9.28036320545036e-01  5.29320288469321e-03
 9.04098851806596e-01  6.03545757633538e-03
 8.80247918741203e-01  5.94475057183256e-03
 8.56535330390423e-01  5.06812179466002e-03
 8.33007483855744e-01  3.47070673198465e-03
 8.09702723348133e-01  1.21340224591919e-03
 7.86660120318183e-01 -1.66426904840849e-03
 7.63913142976267e-01 -5.12472112746956e-03
 7.41478833551221e-01 -9.04927787219444e-03
 7.19380655697707e-01 -1.33940049305588e-02
 6.97634392287527e-01 -1.80968238278367e-02
 6.76252971647442e-01 -2.31017258688621e-02
 6.55240929541914e-01 -2.83329544366085e-02
 6.34597599622781e-01 -3.37092220476033e-02
 6.14320361303998e-01 -3.91565484992722e-02
 5.94405058919157e-01 -4.46048867014063e-02
 5.74842695218207e-01 -4.99747234590546e-02
 5.55622315041312e-01 -5.51839139972067e-02
 5.36743292838896e-01 -6.01909613779692e-02
 5.18205110700555e-01 -6.49575137499715e-02
 5.00007078235065e-01 -6.94438123049836e-02
 4.82138913764596e-01 -7.35667076373796e-02
 4.64599152507572e-01 -7.72752382464933e-02
 4.47396927274331e-01 -8.05585505158888e-02
 4.30540661155225e-01 -8.34055890406788e-02
 4.14042984744248e-01 -8.58302340174060e-02
 3.97915080969386e-01 -8.78485167872441e-02
 3.82169126545597e-01 -8.94964096637965e-02
 3.66812940486653e-01 -9.07933669512228e-02
 3.51852011450157e-01 -9.17405697546805e-02
 3.37293423394131e-01 -9.23894773745456e-02
 3.23140067354614e-01 -9.27473565215783e-02
 3.09394360155637e-01 -9.27713283233842e-02
 2.96056920975305e-01 -9.26531695044128e-02
 2.83127215079529e-01 -9.22696800052357e-02
 2.70603268297586e-01 -9.16816419424539e-02
 2.58481343754286e-01 -9.09244602553730e-02
 2.46756787761371e-01 -9.00181547530135e-02
 2.35426242216317e-01 -8.89604445914454e-02
 2.24482964504057e-01 -8.77784545709871e-02
 2.13919906541868e-01 -8.64905907538798e-02
 2.03730646145631e-01 -8.51053764798983e-02
 1.93908960461752e-01 -8.36260006762798e-02
 1.84447599708770e-01 -8.20608881879181e-02
 1.75337441343823e-01 -8.04301283674165e-02
 1.66568915255597e-01 -7.87493605910861e-02
 1.58135484840127e-01 -7.70173282644345e-02
 1.50028170001938e-01 -7.52419069725901e-02
 1.42235484168809e-01 -7.34435752231056e-02
 1.34748578379093e-01 -7.16286197957558e-02
 1.27561061407135e-01 -6.97931819922014e-02
 1.20662724160661e-01 -6.79469723028650e-02
 1.14044400100749e-01 -6.60963138634149e-02
 1.07699582309374e-01 -6.42370656266230e-02
 1.01618323389363e-01 -6.23789728704597e-02
 9.57916889463643e-02 -6.05264947982986e-02
 9.02111718178605e-02 -5.86828452060638e-02
 8.48684846789277e-02 -5.68505265928641e-02
 7.97562863584732e-02 -5.50352487465817e-02
 7.48661046226735e-02 -5.32386088118947e-02
 7.01898319200529e-02 -5.14600224663239e-02
 6.57195738860144e-02 -4.97016779104898e-02
 6.14473263837488e-02 -4.79668943279935e-02
 5.73670195202232e-02 -4.62538599892990e-02
 5.34726921050383e-02 -4.45609442984281e-02
 4.97589658368733e-02 -4.28857634373458e-02
 4.62191273682599e-02 -4.12304947315646e-02
 4.28461216514444e-02 -3.95972145313960e-02
 3.96333867194887e-02 -3.79870182369599e-02
 3.65766047783144e-02 -3.63974150027438e-02
 3.36694963395370e-02 -3.48304527878328e-02
 3.09064287218899e-02 -3.32861108910879e-02
 2.82824714501410e-02 -3.17638849586408e-02
 2.57958096647490e-02 -3.02587942947551e-02
 2.34366042898177e-02 -2.87789907054774e-02
 2.12019568945848e-02 -2.73218490051125e-02
 1.90922042325562e-02 -2.58799569856373e-02
 1.71061134171784e-02 -2.44504593056371e-02
 1.52264281229326e-02 -2.30511141354034e-02
 1.34540783358815e-02 -2.16757496545443e-02
 1.17980651986754e-02 -2.03073498806610e-02
 1.02684173863491e-02 -1.89322958575228e-02
 8.83862112514084e-03 -1.75785789183191e-02
 7.47326274148419e-03 -1.62768738221774e-02
 6.19613403484461e-03 -1.50031279248630e-02
 5.06483167329285e-03 -1.36985861308950e-02
 4.09358390390848e-03 -1.23586735855713e-02
 3.26070999457169e-03 -1.10101765811641e-02
 2.58948912421039e-03 -9.65120748200645e-03
 2.06898749126092e-03 -8.29854588485802e-03
 1.68353184638871e-03 -6.96283692533089e-03
 1.35087226959841e-03 -5.67433232757559e-03
 1.05226164211132e-03 -4.43785020382368e-03
 7.71962643400507e-04 -3.25344224629105e-03
 5.06580727390747e-04 -2.11971927149191e-03
 2.50624683914831e-04 -1.03563470364444e-03
 0.00000000000000e+00  0.00000000000000e+00
 2.40305423125046e-04  1.03804684117870e-03
 4.68968813822410e-04  2.12757736717298e-03
 6.95724722367879e-04  3.26858540113718e-03
 9.25734279784448e-04  4.46219982885533e-03
 1.16481649188875e-03  5.70974111372996e-03
 1.42573729134550e-03  7.01028082725030e-03
 1.72972254518076e-03  8.36462841772699e-03
 2.09564798232880e-03  9.76510986784006e-03
 2.59561183582282e-03  1.11886613824590e-02
 3.21632661365887e-03  1.26422262268091e-02
 3.93194432506197e-03  1.41284525936983e-02
 4.77051903860270e-03  1.56308398261049e-02
 5.72806617475471e-03  1.71509629689005e-02
 6.77927381798543e-03  1.87062800149786e-02
 7.87948821840572e-03  2.03289293645617e-02
 9.08205007402236e-03  2.19846186798650e-02
 1.03970323843041e-02  2.36682151454096e-02
 1.18277369113430e-02  2.53801070815984e-02
 1.33625536861749e-02  2.71316840442370e-02
 1.50037907754881e-02  2.89241292962864e-02
 1.67629776351118e-02  3.07511856593506e-02
 1.86507708951538e-02  3.26072223802252e-02
 2.06620268344985e-02  3.45007383911038e-02
 2.28038105765496e-02  3.64286017277721e-02
 2.50829955695814e-02  3.83891259558276e-02
 2.75056172145523e-02  4.03809145658761e-02
 3.00691339575041e-02  4.24127466583477e-02
 3.27831357228369e-02  4.44791382487710e-02
 3.56546056427150e-02  4.65784759982122e-02
 3.86870909071688e-02  4.87130781463562e-02
 4.18884417291752e-02  5.08789029630938e-02
 4.52650803496579e-02  5.30753949297989e-02
 4.88239359922363e-02  5.53010775849773e-02
 5.25728987285133e-02  5.75527902650192e-02
 5.65142617443248e-02  5.98364504799997e-02
 6.06561994431109e-02  6.21490993587798e-02
 6.50070434262105e-02  6.44876395812166e-02
 6.95747455560500e-02  6.68493464822561e-02
 7.43675389706004e-02  6.92301280845123e-02
 7.93936503245048e-02  7.16268396833792e-02
 8.46613255978324e-02  7.40365287719976e-02
 9.01788588737404e-02  7.64560267808818e-02
 9.59560459382756e-02  7.88774586221193e-02
 1.01997608011056e-01  8.13058492602590e-02
 1.08311204107072e-01  8.37402050533802e-02
 1.14907405948886e-01  8.61709000705130e-02
 1.21799602532662e-01  8.85804378308313e-02
 1.28993418495340e-01  9.09708234581768e-02
 1.36502467504383e-01  9.33185111827151e-02
 1.44329956419144e-01  9.56360409145402e-02
 1.52479753504128e-01  9.79359422512474e-02
 1.60963904774538e-01  1.00199066711975e-01
 1.69812451231785e-01  1.02328080850930e-01
 1.78998367068406e-01  1.04456848766799e-01
 1.88549060271010e-01  1.06490107732266e-01
 1.98474176932451e-01  1.08405529311235e-01
 2.08778508113275e-01  1.10200744931571e-01
 2.19464443757475e-01  1.11890025050771e-01
 2.30535444837595e-01  1.13476653429414e-01
 2.42009905464139e-01  1.14858222689814e-01
 2.53889467607206e-01  1.16023031674119e-01
 2.66173869073423e-01  1.16985680011302e-01
 2.78864764453375e-01  1.17743361838364e-01
 2.91963095553032e-01  1.18332802312143e-01
 3.05471903747353e-01  1.18583641158806e-01
 3.19391335542342e-01  1.18594169086959e-01
 3.33717690556964e-01  1.18352840247275e-01
 3.48449242215230e-01  1.17755312962149e-01
 3.63586238135794e-01  1.16941568619038e-01
 3.79123749047277e-01  1.15831698126390e-01
 3.95058818786296e-01  1.14434919585328e-01
 4.11388835133602e-01  1.12760928514145e-01
 4.28118932471813e-01  1.10892899600350e-01
 4.45228023257993e-01  1.08680677054310e-01
 4.62728918129872e-01  1.06269868913146e-01
 4.80600109920575e-01  1.03546095095830e-01
 4.98848917201448e-01  1.00604447836564e-01
 5.17478139771178e-01  9.75032376043752e-02
 5.36460434722199e-01  9.41257835190796e-02
 5.55798720421069e-01  9.05424373919352e-02
 5.75485055249538e-01  8.67638960354527e-02
 5.95506101172888e-01  8.27775123580976e-02
 6.15852119985532e-01  7.85959526748304e-02
 6.36510758560874e-01  7.42225068086135e-02
 6.57483212005419e-01  6.97309238002132e-02
 6.78755707745490e-01  6.51255021227859e-02
 7.00312603224604e-01  6.04078921148634e-02
 7.22151534733661e-01  5.56456579583462e-02
 7.44247980202967e-01  5.08082863758419e-02
 7.66599456179719e-01  4.59722560267860e-02
 7.89187892309161e-01  4.11467988719816e-02
 8.11997412729294e-01  3.63561574054316e-02
