                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.250000       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -3.75193322537309e-02
 9.83371523247157e-01 -3.43054128218838e-02
 9.66597971124737e-01 -3.22198714230744e-02
 9.49750500889459e-01 -3.15689883449475e-02
 9.32924667697502e-01 -3.19525700792814e-02
 9.16164971146304e-01 -3.31596858721374e-02
 8.99511521295229e-01 -3.52230485354928e-02
 8.82991825304957e-01 -3.80304398124524e-02
 8.66628813658287e-01 -4.15291257350588e-02
 8.50428033153234e-01 -4.55908362148164e-02
 8.34402207996479e-01 -5.01790591798769e-02
 8.18540292929558e-01 -5.51829610945370e-02
 8.02833258511204e-01 -6.05198686214123e-02
 7.87292941717743e-01 -6.61743836826933e-02
 7.71904848179254e-01 -7.20679955769714e-02
 7.56650891560355e-01 -7.81132876476544e-02
 7.41520337829978e-01 -8.42607496812119e-02
 7.26543087613534e-01 -9.05429162064103e-02
 7.11675105350319e-01 -9.68398242905063e-02
 6.96909507575510e-01 -1.03111254744820e-01
 6.82230704000242e-01 -1.09306501999144e-01
 6.67650119696924e-01 -1.15432859201106e-01
 6.53143049418182e-01 -1.21418231569511e-01
 6.38719708348068e-01 -1.27262481936137e-01
 6.24340589210129e-01 -1.32782879988164e-01
 6.10052377090212e-01 -1.38206386304946e-01
 5.95808403873064e-01 -1.43396347614556e-01
 5.81631624131298e-01 -1.48400785788199e-01
 5.67530138103995e-01 -1.53224955785297e-01
 5.53471791243181e-01 -1.57750831224140e-01
 5.39516562966468e-01 -1.62004940410352e-01
 5.25635894571967e-01 -1.66001145759962e-01
 5.11802215447644e-01 -1.69647430302501e-01
 4.98088250458310e-01 -1.73146939551085e-01
 4.84444103492021e-01 -1.76357712115444e-01
 4.70882243493510e-01 -1.79278975202492e-01
 4.57453425449921e-01 -1.82142937860030e-01
 4.44090893999382e-01 -1.84648104948340e-01
 4.30856954976393e-01 -1.87081936068595e-01
 4.17725340572977e-01 -1.89362444796012e-01
 4.04715561324499e-01 -1.91604619209003e-01
 3.91829848094173e-01 -1.93886063640600e-01
 3.79071985044069e-01 -1.95626868987572e-01
 3.66453865263621e-01 -1.96662862867999e-01
 3.53975194945103e-01 -1.97393170106680e-01
 3.41652220603150e-01 -1.97951909663961e-01
 3.29481115688547e-01 -1.98164311121421e-01
 3.17470866760326e-01 -1.98197760585175e-01
 3.05626573930106e-01 -1.98021997706106e-01
 2.93951853581276e-01 -1.97653058469541e-01
 2.82451503680169e-01 -1.97076072373050e-01
 2.71136905937935e-01 -1.96182627130328e-01
 2.59996670807455e-01 -1.95195513734118e-01
 2.49052988204190e-01 -1.93912247497839e-01
 2.38296794651046e-01 -1.92459274003009e-01
 2.27741272047828e-01 -1.90779593705141e-01
 2.17376283344272e-01 -1.88956182314555e-01
 2.07218417210113e-01 -1.86920598477002e-01
 1.97259891146681e-01 -1.84731933990638e-01
 1.87521941131965e-01 -1.82319392536001e-01
 1.77986920382507e-01 -1.79761051244535e-01
 1.68661647489288e-01 -1.77062517345894e-01
 1.59563403942228e-01 -1.74161585026092e-01
 1.50675915323199e-01 -1.71130828274529e-01
 1.42002886965810e-01 -1.67969053725103e-01
 1.33558970611505e-01 -1.64646958281951e-01
 1.25349417088847e-01 -1.61162852815096e-01
 1.17372829577501e-01 -1.57533312200423e-01
 1.09627073340436e-01 -1.53775230220304e-01
 1.02112691429480e-01 -1.49891170168637e-01
 9.48404790050823e-02 -1.45874296630143e-01
 8.78236980113660e-02 -1.41714715939313e-01
 8.10642334876541e-02 -1.37415746265548e-01
 7.45436236726671e-02 -1.33014368785342e-01
 6.83137965784229e-02 -1.28456501019796e-01
 6.23603382378588e-02 -1.23766131268165e-01
 5.66583428599885e-02 -1.18988146757904e-01
 5.12214513034732e-02 -1.14119234524937e-01
 4.60674992864087e-02 -1.09148665088161e-01
 4.12228297429260e-02 -1.04055363494349e-01
 3.66589588280180e-02 -9.88940433354859e-02
 3.23707046936166e-02 -9.36701404899850e-02
 2.83816025384883e-02 -8.83786777545191e-02
 2.46881760827247e-02 -8.30350874717719e-02
 2.12752583180451e-02 -7.76485367791226e-02
 1.81730560343934e-02 -7.22325659050274e-02
 1.53519858354239e-02 -6.67922727344922e-02
 1.27944109254557e-02 -6.13664893719849e-02
 1.04802145853798e-02 -5.59564771771399e-02
 8.44553370430319e-03 -5.05696283211451e-02
 6.65210471776484e-03 -4.52125907409658e-02
 5.09861956352073e-03 -3.99054914659624e-02
 3.77122990563616e-03 -3.46485448862664e-02
 2.75726499755574e-03 -2.94477297040782e-02
 1.95068847661931e-03 -2.43078989855572e-02
 1.36604744570063e-03 -1.92580562076486e-02
 9.21000564555211e-04 -1.42942738754742e-02
 5.52273819177791e-04 -9.43047736717435e-03
 1.85695992413666e-04 -4.66660804891554e-03
 0.00000000000000e+00  0.00000000000000e+00
 2.28476749839993e-05  4.67307615849319e-03
 9.48618278950974e-05  9.78355598457350e-03
 3.15119474684868e-04  1.44561194273430e-02
 9.11484082260827e-04  1.92546527479425e-02
 1.54759988872267e-03  2.43035081432984e-02
 2.19350437657779e-03  2.94548366280694e-02
 2.88346574107576e-03  3.47106141223749e-02
 3.58435765757285e-03  4.00819031241327e-02
 4.44542244689367e-03  4.55313757011513e-02
 5.63630530833321e-03  5.10485451420637e-02
 7.10660934061964e-03  5.66078418837880e-02
 8.93943013050136e-03  6.21883464887504e-02
 1.09945228507272e-02  6.78190157453974e-02
 1.32357041796289e-02  7.35092154733714e-02
 1.57062112588634e-02  7.92307659419459e-02
 1.84372493524628e-02  8.49782407190795e-02
 2.14319492196995e-02  9.07292984550292e-02
 2.47137538974723e-02  9.64757128429483e-02
 2.82898508511302e-02  1.02196453156744e-01
 3.21500697257185e-02  1.07887579142067e-01
 3.62977422339177e-02  1.13544623419737e-01
 4.07380447495477e-02  1.19139331492118e-01
 4.54816979662870e-02  1.24663727998611e-01
 5.05289138360123e-02  1.30106279041042e-01
 5.58642780821765e-02  1.35460849456675e-01
 6.15033668486890e-02  1.40704085154317e-01
 6.74752236352449e-02  1.45790752467749e-01
 7.37098637396503e-02  1.50785648181012e-01
 8.02394031928261e-02  1.55631301043180e-01
 8.71021508754115e-02  1.60269923525964e-01
 9.42179512696509e-02  1.64789352962378e-01
 1.01612267223294e-01  1.69137533754295e-01
 1.09280240522794e-01  1.73314705109900e-01
 1.17203047290126e-01  1.77337050507413e-01
 1.25387638477898e-01  1.81171959688324e-01
 1.33826999119888e-01  1.84819042812080e-01
 1.42514292377319e-01  1.88278603885605e-01
 1.51447562623332e-01  1.91532794192451e-01
 1.60627801208330e-01  1.94561997047044e-01
 1.70040118248190e-01  1.97389249442262e-01
 1.79679951994819e-01  2.00002559496030e-01
 1.89536312495628e-01  2.02422135910130e-01
 1.99612097036237e-01  2.04614446545292e-01
 2.09903293825502e-01  2.06562423426158e-01
 2.20400091337710e-01  2.08285135226997e-01
 2.31093837101418e-01  2.09811177106562e-01
 2.41977500438710e-01  2.11157711408780e-01
 2.53049883272508e-01  2.12291705845242e-01
 2.64310256320942e-01  2.13189338274933e-01
 2.75750129439967e-01  2.13944191062660e-01
 2.87365269390714e-01  2.14519710365420e-01
 2.99151132420988e-01  2.14858990616568e-01
 3.11105841161326e-01  2.14967246092150e-01
 3.23223968883915e-01  2.14894814247777e-01
 3.35500260550014e-01  2.14536379730114e-01
 3.47934516519827e-01  2.14023935935778e-01
 3.60523815644098e-01  2.13352377177568e-01
 3.73252240510778e-01  2.12356008419291e-01
 3.86137426599312e-01  2.11297207044690e-01
 3.99158813920233e-01  2.09395134224954e-01
 4.12318262943980e-01  2.07313580946753e-01
 4.25615986118792e-01  2.05319722799028e-01
 4.39038051118092e-01  2.03235503672160e-01
 4.52595224069811e-01  2.01102997952307e-01
 4.66276925660329e-01  1.98854938999294e-01
 4.80090153839614e-01  1.96523299545666e-01
 4.94008630369794e-01  1.93966224115408e-01
 5.08051198965246e-01  1.91301088136510e-01
 5.22194700030975e-01  1.88421904648759e-01
 5.36470891437748e-01  1.85486968285765e-01
 5.50838889321317e-01  1.82324120658019e-01
 5.65327278324566e-01  1.79073624207998e-01
 5.79906710131660e-01  1.75628531715913e-01
 5.94598859809586e-01  1.72089253482544e-01
 6.09389788955635e-01  1.68414591138126e-01
 6.24277639890091e-01  1.64617021924882e-01
 6.39248831697816e-01  1.60662502671006e-01
 6.54320335855516e-01  1.56626442882298e-01
 6.69465168158374e-01  1.52435004798844e-01
 6.84709752490695e-01  1.48191341446932e-01
 7.00016956177770e-01  1.43790493787698e-01
 7.15409229968463e-01  1.39321647052935e-01
 7.30874136665611e-01  1.34761886550010e-01
 7.46405996640391e-01  1.30111440934099e-01
 7.61992214293383e-01  1.25349130432509e-01
 7.77641071318543e-01  1.20517926046990e-01
 7.93352251304919e-01  1.15632916837728e-01
 8.09098054603317e-01  1.10630622366735e-01
 8.24906652003489e-01  1.05610758253099e-01
 8.40745938341096e-01  1.00499884569150e-01
 8.56617643950525e-01  9.53199053815700e-02
