                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.250000       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -1.06686750452598e-02
 9.77116565777990e-01 -5.66839515190287e-03
 9.54096718385413e-01 -2.19264091735828e-03
 9.31205227192711e-01 -6.97240647701140e-04
 9.08372119153524e-01 -4.65248244730490e-04
 8.85660933362729e-01 -1.25188056312659e-03
 8.63135419562767e-01 -3.20861880583110e-03
 8.40847544288786e-01 -6.16471950782668e-03
 8.18842594745913e-01 -1.00157730700978e-02
 7.97160320795248e-01 -1.46930786382296e-02
 7.75832270434517e-01 -2.01087170980350e-02
 7.54857144115528e-01 -2.61011948972568e-02
 7.34235731661610e-01 -3.25605440923281e-02
 7.13972000480797e-01 -3.94057417772560e-02
 6.94050946321549e-01 -4.65246856142510e-02
 6.74452641948440e-01 -5.38058902084122e-02
 6.55158863152186e-01 -6.11539602868643e-02
 6.36152938085103e-01 -6.84862838152681e-02
 6.17414925697197e-01 -7.57221089338155e-02
 5.98932068143286e-01 -8.27921288414811e-02
 5.80695555978470e-01 -8.96411165359395e-02
 5.62696380593132e-01 -9.62133825139528e-02
 5.44933004689955e-01 -1.02475146181375e-01
 5.27406695620813e-01 -1.08395926815152e-01
 5.10121185211430e-01 -1.13952897967011e-01
 4.93083437157550e-01 -1.19127952176242e-01
 4.76294840027533e-01 -1.23906082414827e-01
 4.59770503653546e-01 -1.28292887168630e-01
 4.43513186395969e-01 -1.32274824223495e-01
 4.27533455328221e-01 -1.35856609817062e-01
 4.11842106513874e-01 -1.39048403690708e-01
 3.96445114628305e-01 -1.41851022888618e-01
 3.81350506398066e-01 -1.44276067355471e-01
 3.66569758442693e-01 -1.46333390038590e-01
 3.52103702150459e-01 -1.48034300331193e-01
 3.37962258658206e-01 -1.49397574000962e-01
 3.24146804445843e-01 -1.50423626578467e-01
 3.10662777192845e-01 -1.51110269793882e-01
 2.97516022158296e-01 -1.51733887755504e-01
 2.84708662035382e-01 -1.52081942578675e-01
 2.72243133995995e-01 -1.51974892630882e-01
 2.60121710009266e-01 -1.51454643793011e-01
 2.48344568593393e-01 -1.50547036505833e-01
 2.36912793103011e-01 -1.49291405686098e-01
 2.25824547221656e-01 -1.47721871253842e-01
 2.15079903293165e-01 -1.45868000144120e-01
 2.04676589558070e-01 -1.43749195112125e-01
 1.94611083292251e-01 -1.41559952009668e-01
 1.84879245795124e-01 -1.39577547565443e-01
 1.75478498838987e-01 -1.37450855286501e-01
 1.66404205606445e-01 -1.35184166197100e-01
 1.57649933517899e-01 -1.32795374271067e-01
 1.49211042706517e-01 -1.30300567532269e-01
 1.41083534088806e-01 -1.27696661293786e-01
 1.33258263853325e-01 -1.25008509745545e-01
 1.25729766805730e-01 -1.22239454977844e-01
 1.18491648442181e-01 -1.19403687324790e-01
 1.11538148189843e-01 -1.16502020979656e-01
 1.04859282867227e-01 -1.13553916443195e-01
 9.84511156006503e-02 -1.10560279644311e-01
 9.23083008845465e-02 -1.07524623525849e-01
 8.64224842546353e-02 -1.04455201059315e-01
 8.07866989487441e-02 -1.01362131555118e-01
 7.53977541230536e-02 -9.82440167393283e-02
 7.02489238728242e-02 -9.51076255536569e-02
 6.53314092768524e-02 -9.19627565881302e-02
 6.06406184910259e-02 -8.88099790752100e-02
 5.61695656468399e-02 -8.56568974326473e-02
 5.19140631628179e-02 -8.25033095942087e-02
 4.78693444056247e-02 -7.93522402845729e-02
 4.40337785065675e-02 -7.62033358120984e-02
 4.03981271877164e-02 -7.30646060822057e-02
 3.69606766281322e-02 -6.99370331440371e-02
 3.37155000753295e-02 -6.68227850010297e-02
 3.06541163857287e-02 -6.37288969115997e-02
 2.77719304633348e-02 -6.06606468590030e-02
 2.50661186693198e-02 -5.76179473040474e-02
 2.25287597926465e-02 -5.46034665537417e-02
 2.01547599005129e-02 -5.16211278688066e-02
 1.79477310338566e-02 -4.86693405322975e-02
 1.58967521137099e-02 -4.57528086478418e-02
 1.39993857456749e-02 -4.28725673006891e-02
 1.22460920120101e-02 -4.00335452791569e-02
 1.06432146688488e-02 -3.72332121281051e-02
 9.17649339184681e-03 -3.44798628179051e-02
 7.82996534348828e-03 -3.17790241106619e-02
 6.58110836244965e-03 -2.91371604886822e-02
 5.45059612139309e-03 -2.65490058622143e-02
 4.46176092828614e-03 -2.40038248355029e-02
 3.61005568986974e-03 -2.15077500509738e-02
 2.87106609972171e-03 -1.90628142762822e-02
 2.26581486732737e-03 -1.66746513434233e-02
 1.76145435554503e-03 -1.43432831779950e-02
 1.34864441030425e-03 -1.20767984105025e-02
 1.00442692243368e-03 -9.87469179514604e-03
 6.99299721435343e-04 -7.74392730256112e-03
 4.21245209489595e-04 -5.68479883988887e-03
 2.35771413611662e-04 -3.70018626239832e-03
 9.72020164589373e-05 -1.80933059075209e-03
 0.00000000000000e+00  0.00000000000000e+00
 9.72227196308014e-05  1.94493123089238e-03
 2.46088961019290e-04  3.97029534615927e-03
 4.31765563641070e-04  6.05649950030607e-03
 6.93878440316519e-04  8.17476664990584e-03
 9.84125942420445e-04  1.02967600861294e-02
 1.31157370254195e-03  1.24912191154480e-02
 1.69698281601086e-03  1.47524317130228e-02
 2.15540106523568e-03  1.70819750402330e-02
 2.70431044337687e-03  1.94711804609207e-02
 3.38225048692050e-03  2.19182565923868e-02
 4.17607148497017e-03  2.44173101455399e-02
 5.10797776070653e-03  2.69671286483817e-02
 6.16376629423196e-03  2.95642278101673e-02
 7.35274293057965e-03  3.22113929939255e-02
 8.63100959246038e-03  3.49199024634713e-02
 1.00300289271459e-02  3.76811081513753e-02
 1.15673215985327e-02  4.04911461298399e-02
 1.32458759525506e-02  4.33455421850676e-02
 1.50579229027126e-02  4.62459116844499e-02
 1.69876709010902e-02  4.91908700536393e-02
 1.90696551585867e-02  5.21720324370538e-02
 2.13090149652943e-02  5.51886541026167e-02
 2.37076337107460e-02  5.82413800720689e-02
 2.62670393204963e-02  6.13252086908317e-02
 2.89990717509906e-02  6.44349979424451e-02
 3.19066417741765e-02  6.75712860244159e-02
 3.49969074174810e-02  7.07263678721761e-02
 3.82783582783508e-02  7.38935413620593e-02
 4.17523883089421e-02  7.70732533189114e-02
 4.54288810943385e-02  8.02565213529401e-02
 4.93145625055262e-02  8.34378802823071e-02
 5.34124893375743e-02  8.66156543781078e-02
 5.77270638982794e-02  8.97847694580323e-02
 6.22639901485334e-02  9.29405844630669e-02
 6.70303601785827e-02  9.60742281776149e-02
 7.20299818504129e-02  9.91828581167476e-02
 7.72673982619534e-02  1.02265334217763e-01
 8.27477803392082e-02  1.05314707464364e-01
 8.84788058925004e-02  1.08322600638347e-01
 9.44665179090024e-02  1.11282034295971e-01
 1.00717660364360e-01  1.14179308412075e-01
 1.07234358495596e-01  1.17017652700605e-01
 1.14022124393028e-01  1.19790930565078e-01
 1.21086656537711e-01  1.22490196305562e-01
 1.28436876592908e-01  1.25099433194114e-01
 1.36074174820332e-01  1.27621662663150e-01
 1.44005326734584e-01  1.30042575911966e-01
 1.52235953280585e-01  1.32361337293635e-01
 1.60770431707927e-01  1.34565703301602e-01
 1.69612329601813e-01  1.36655271052106e-01
 1.78767660866892e-01  1.38607512264517e-01
 1.88238794714423e-01  1.40433106169562e-01
 1.98030988228840e-01  1.42105950355065e-01
 2.08146304397121e-01  1.43899490381156e-01
 2.18588870177973e-01  1.45695103865805e-01
 2.29360631695329e-01  1.47253870068689e-01
 2.40464590921257e-01  1.48557384285859e-01
 2.51900360752316e-01  1.49594644382238e-01
 2.63670003413774e-01  1.50352078000781e-01
 2.75773249938474e-01  1.50814587607164e-01
 2.88209754568609e-01  1.50983581542744e-01
 3.00979950228755e-01  1.50853671832788e-01
 3.14083064856604e-01  1.50422663042683e-01
 3.27518249076547e-01  1.49666611903322e-01
 3.41284839596380e-01  1.48622562174151e-01
 3.55382207832647e-01  1.47588252787524e-01
 3.69807391918151e-01  1.46316047778383e-01
 3.84561231662684e-01  1.44828577443570e-01
 3.99640122289852e-01  1.43124300511257e-01
 4.15044096414660e-01  1.41199514600368e-01
 4.30768359030723e-01  1.39055838185653e-01
 4.46811427817268e-01  1.36695548909174e-01
 4.63168754185814e-01  1.34116961578954e-01
 4.79837859680985e-01  1.31332951586514e-01
 4.96814546075496e-01  1.28343316619271e-01
 5.14092988542906e-01  1.25146724143574e-01
 5.31668819753567e-01  1.21752725171772e-01
 5.49536113951488e-01  1.18163891901292e-01
 5.67689901314512e-01  1.14394630439663e-01
 5.86126861338176e-01  1.10462985389857e-01
 6.04835871543647e-01  1.06362587868523e-01
 6.23810145218643e-01  1.02100856354318e-01
 6.43042417181806e-01  9.76891265083709e-02
 6.62520501046002e-01  9.31260858262714e-02
 6.82238960707230e-01  8.84305488405432e-02
 7.02183895331243e-01  8.36021900344061e-02
 7.22346672109272e-01  7.86533623537357e-02
 7.42715081014928e-01  7.35961503936998e-02
 7.63279240456251e-01  6.84373027381956e-02
 7.84026772509581e-01  6.31969092320141e-02
 8.04948474563155e-01  5.78912339601008e-02
